post_id,timestamp_utc,platform,sector,asset,is_etf,is_spy,relevance,trump_exposed,weekday,hour,after_hours,rel_spy5,pre_r1,pre_r3,pre_r5,pre_r10,pre_r20,pre_vol,topic_XLK,topic_XLE,topic_XLF,topic_XLI,topic_XLV,topic_XLP,topic_XLY,topic_XLB,topic_SMH,topic_ITA,text,raw_1,spy_1,abn_1,lab_1,raw_3,spy_3,abn_3,lab_3,raw_5,spy_5,abn_5,lab_5
1167552549974675458,2019-08-30T21:39:54.648000+00:00,twitter,XLY,NKE,0,0,1.0,0,4,21,1,0.026504,-0.007751,0.032772,0.053185,0.055285,0.0441,0.019064,0,0,0,0,0,0,1,0,0,0,The Great State of North Carolina has EARLY VOTING for a very important Congressional (Ninth) race. Please vote early (now),0.007977,0.000585,0.007392,NEUTRAL,0.05262,0.024951,0.027669,UP,0.055596,0.026259,0.029337,UP
1167770637789749249,2019-08-31T12:06:30.835000+00:00,twitter,XLV,XLV,1,0,0.6667,0,5,12,1,-0.005951,0.001215,0.016151,0.02073,0.000552,-0.004942,0.012519,0,0,0,0,1,0,1,0,0,0,Nobody knows more about Healthcare than John. Great guy! https://t.co/T4i0UYqLqd,0.0,0.000585,-0.000585,NEUTRAL,0.010547,0.024951,-0.014404,DOWN,0.003997,0.026259,-0.022262,DOWN
1167770637789749249,2019-08-31T12:06:30.835000+00:00,twitter,XLV,UNH,0,0,0.6667,0,5,12,1,-0.012201,0.014656,0.049657,0.01448,-0.04758,-0.064187,0.016824,0,0,0,0,1,0,1,0,0,0,Nobody knows more about Healthcare than John. Great guy! https://t.co/T4i0UYqLqd,-0.004833,0.000585,-0.005418,NEUTRAL,-0.009277,0.024951,-0.034228,DOWN,-0.004574,0.026259,-0.030833,DOWN
1167770637789749249,2019-08-31T12:06:30.835000+00:00,twitter,XLV,JNJ,0,0,0.6667,0,5,12,1,-0.014218,0.000936,-0.009874,0.012463,-0.015516,-0.013338,0.010658,0,0,0,0,1,0,1,0,0,0,Nobody knows more about Healthcare than John. Great guy! https://t.co/T4i0UYqLqd,0.00586,0.000585,0.005275,NEUTRAL,0.00461,0.024951,-0.020341,DOWN,-0.008126,0.026259,-0.034385,DOWN
1167770637789749249,2019-08-31T12:06:30.835000+00:00,twitter,XLV,PFE,0,0,0.6667,0,5,12,1,0.008556,0.006228,0.035236,0.035236,0.025974,-0.064473,0.014923,0,0,0,0,1,0,1,0,0,0,Nobody knows more about Healthcare than John. Great guy! https://t.co/T4i0UYqLqd,0.014323,0.000585,0.013738,UP,0.020502,0.024951,-0.004449,NEUTRAL,0.034263,0.026259,0.008004,NEUTRAL
1167770637789749249,2019-08-31T12:06:30.835000+00:00,twitter,XLV,MRK,0,0,0.6667,0,5,12,1,-0.008668,-0.002882,0.011108,0.018013,0.016577,0.023677,0.012711,0,0,0,0,1,0,1,0,0,0,Nobody knows more about Healthcare than John. Great guy! https://t.co/T4i0UYqLqd,0.004754,0.000585,0.004169,NEUTRAL,-0.001623,0.024951,-0.026574,DOWN,-0.03212,0.026259,-0.058378,DOWN
1167770637789749249,2019-08-31T12:06:30.835000+00:00,twitter,XLV,ABBV,0,0,0.6667,0,5,12,1,-0.030167,-0.007248,0.001067,-0.003486,0.020332,0.005968,0.014083,0,0,0,0,1,0,1,0,0,0,Nobody knows more about Healthcare than John. Great guy! https://t.co/T4i0UYqLqd,-0.005776,0.000585,-0.006362,NEUTRAL,0.019002,0.024951,-0.005949,NEUTRAL,0.013986,0.026259,-0.012273,NEUTRAL
1167770637789749249,2019-08-31T12:06:30.835000+00:00,twitter,XLY,XLY,1,0,0.3333,0,5,12,1,-0.000155,-0.005986,0.021526,0.026525,0.031839,0.012531,0.01547,0,0,0,0,1,0,1,0,0,0,Nobody knows more about Healthcare than John. Great guy! https://t.co/T4i0UYqLqd,0.000672,0.000585,8.7e-05,NEUTRAL,0.029914,0.024951,0.004963,NEUTRAL,0.036383,0.026259,0.010124,NEUTRAL
1167770637789749249,2019-08-31T12:06:30.835000+00:00,twitter,XLY,AMZN,0,0,0.3333,0,5,12,1,-0.011438,-0.005659,0.008207,0.015243,-0.009082,-0.025751,0.016603,0,0,0,0,1,0,1,0,0,0,Nobody knows more about Healthcare than John. Great guy! https://t.co/T4i0UYqLqd,0.011209,0.000585,0.010624,UP,0.039955,0.024951,0.015004,UP,0.034661,0.026259,0.008402,NEUTRAL
1167770637789749249,2019-08-31T12:06:30.835000+00:00,twitter,XLY,TSLA,0,0,0.3333,0,5,12,1,0.040543,0.017591,0.053861,0.067223,0.02578,-0.037253,0.02567,0,0,0,0,1,0,1,0,0,0,Nobody knows more about Healthcare than John. Great guy! https://t.co/T4i0UYqLqd,0.00415,0.000585,0.003565,NEUTRAL,0.02454,0.024951,-0.00041,NEUTRAL,0.034407,0.026259,0.008148,NEUTRAL
1167770637789749249,2019-08-31T12:06:30.835000+00:00,twitter,XLY,HD,0,0,0.3333,0,5,12,1,0.021326,0.002595,0.044452,0.048007,0.119126,0.074287,0.018416,0,0,0,0,1,0,1,0,0,0,Nobody knows more about Healthcare than John. Great guy! https://t.co/T4i0UYqLqd,-0.01051,0.000585,-0.011095,DOWN,0.01366,0.024951,-0.011291,NEUTRAL,0.03463,0.026259,0.008371,NEUTRAL
1167770637789749249,2019-08-31T12:06:30.835000+00:00,twitter,XLY,MCD,0,0,0.3333,0,5,12,1,-0.005892,-0.006427,0.014221,0.020789,0.002987,0.021646,0.011804,0,0,0,0,1,0,1,0,0,0,Nobody knows more about Healthcare than John. Great guy! https://t.co/T4i0UYqLqd,-0.003671,0.000585,-0.004256,NEUTRAL,0.007158,0.024951,-0.017792,DOWN,-0.003074,0.026259,-0.029333,DOWN
1167770637789749249,2019-08-31T12:06:30.835000+00:00,twitter,XLY,NKE,0,0,0.3333,0,5,12,1,0.026504,-0.007751,0.032772,0.053185,0.055285,0.0441,0.019064,0,0,0,0,1,0,1,0,0,0,Nobody knows more about Healthcare than John. Great guy! https://t.co/T4i0UYqLqd,0.007977,0.000585,0.007392,NEUTRAL,0.05262,0.024951,0.027669,UP,0.055596,0.026259,0.029337,UP
1167799335096131584,2019-08-31T14:00:32.806000+00:00,twitter,XLY,XLY,1,0,1.0,0,5,14,0,-0.000155,-0.005986,0.021526,0.026525,0.031839,0.012531,0.01547,0,0,0,0,0,0,1,0,0,0,Looking like our great South Carolina could get hit MUCH harder than first thought. Georgia and North Carolina also. It’s moving around and ,0.000672,0.000585,8.7e-05,NEUTRAL,0.029914,0.024951,0.004963,NEUTRAL,0.036383,0.026259,0.010124,NEUTRAL
1167799335096131584,2019-08-31T14:00:32.806000+00:00,twitter,XLY,AMZN,0,0,1.0,0,5,14,0,-0.011438,-0.005659,0.008207,0.015243,-0.009082,-0.025751,0.016603,0,0,0,0,0,0,1,0,0,0,Looking like our great South Carolina could get hit MUCH harder than first thought. Georgia and North Carolina also. It’s moving around and ,0.011209,0.000585,0.010624,UP,0.039955,0.024951,0.015004,UP,0.034661,0.026259,0.008402,NEUTRAL
1167799335096131584,2019-08-31T14:00:32.806000+00:00,twitter,XLY,TSLA,0,0,1.0,0,5,14,0,0.040543,0.017591,0.053861,0.067223,0.02578,-0.037253,0.02567,0,0,0,0,0,0,1,0,0,0,Looking like our great South Carolina could get hit MUCH harder than first thought. Georgia and North Carolina also. It’s moving around and ,0.00415,0.000585,0.003565,NEUTRAL,0.02454,0.024951,-0.00041,NEUTRAL,0.034407,0.026259,0.008148,NEUTRAL
1167799335096131584,2019-08-31T14:00:32.806000+00:00,twitter,XLY,HD,0,0,1.0,0,5,14,0,0.021326,0.002595,0.044452,0.048007,0.119126,0.074287,0.018416,0,0,0,0,0,0,1,0,0,0,Looking like our great South Carolina could get hit MUCH harder than first thought. Georgia and North Carolina also. It’s moving around and ,-0.01051,0.000585,-0.011095,DOWN,0.01366,0.024951,-0.011291,NEUTRAL,0.03463,0.026259,0.008371,NEUTRAL
1167799335096131584,2019-08-31T14:00:32.806000+00:00,twitter,XLY,MCD,0,0,1.0,0,5,14,0,-0.005892,-0.006427,0.014221,0.020789,0.002987,0.021646,0.011804,0,0,0,0,0,0,1,0,0,0,Looking like our great South Carolina could get hit MUCH harder than first thought. Georgia and North Carolina also. It’s moving around and ,-0.003671,0.000585,-0.004256,NEUTRAL,0.007158,0.024951,-0.017792,DOWN,-0.003074,0.026259,-0.029333,DOWN
1167799335096131584,2019-08-31T14:00:32.806000+00:00,twitter,XLY,NKE,0,0,1.0,0,5,14,0,0.026504,-0.007751,0.032772,0.053185,0.055285,0.0441,0.019064,0,0,0,0,0,0,1,0,0,0,Looking like our great South Carolina could get hit MUCH harder than first thought. Georgia and North Carolina also. It’s moving around and ,0.007977,0.000585,0.007392,NEUTRAL,0.05262,0.024951,0.027669,UP,0.055596,0.026259,0.029337,UP
1167876404945383425,2019-08-31T19:06:47.690000+00:00,twitter,ITA,ITA,1,0,1.0,0,5,19,0,0.003317,0.002667,0.027564,0.029997,0.041459,0.04964,0.013953,0,0,0,0,0,0,0,0,0,1,....but now we are moving forward like never before. We are winning again,-0.000957,0.000585,-0.001542,NEUTRAL,0.016299,0.024951,-0.008652,NEUTRAL,0.00824,0.026259,-0.018019,DOWN
1167876404945383425,2019-08-31T19:06:47.690000+00:00,twitter,ITA,LMT,0,0,1.0,0,5,19,0,-0.001658,0.004919,0.016661,0.025023,0.024724,0.06745,0.011269,0,0,0,0,0,0,0,0,0,1,....but now we are moving forward like never before. We are winning again,0.009712,0.000585,0.009127,UP,0.010919,0.024951,-0.014031,DOWN,-0.002047,0.026259,-0.028306,DOWN
1167876404945383425,2019-08-31T19:06:47.690000+00:00,twitter,ITA,NOC,0,0,1.0,0,5,19,0,-0.00906,-0.000163,0.010133,0.017621,-0.000109,0.078292,0.013893,0,0,0,0,0,0,0,0,0,1,....but now we are moving forward like never before. We are winning again,0.004333,0.000585,0.003748,NEUTRAL,0.010366,0.024951,-0.014585,DOWN,-0.020679,0.026259,-0.046938,DOWN
1167876404945383425,2019-08-31T19:06:47.690000+00:00,twitter,ITA,RTX,0,0,1.0,0,5,19,0,0.028579,0.005637,0.045517,0.055259,0.041504,0.001566,0.01889,0,0,0,0,0,0,0,0,0,1,....but now we are moving forward like never before. We are winning again,0.002333,0.000585,0.001747,NEUTRAL,0.033885,0.024951,0.008935,NEUTRAL,0.042279,0.026259,0.016021,NEUTRAL
1167876404945383425,2019-08-31T19:06:47.690000+00:00,twitter,ITA,GD,0,0,1.0,0,5,19,0,0.015378,0.0095,0.043139,0.042059,0.037537,0.051107,0.013772,0,0,0,0,0,0,0,0,0,1,....but now we are moving forward like never before. We are winning again,-0.003999,0.000585,-0.004584,NEUTRAL,0.011734,0.024951,-0.013217,DOWN,-0.010366,0.026259,-0.036625,DOWN
1167876404945383425,2019-08-31T19:06:47.690000+00:00,twitter,ITA,BA,0,0,1.0,0,5,19,0,-0.003985,0.003722,0.026386,0.022696,0.1018,0.078931,0.01745,0,0,0,0,0,0,0,0,0,1,....but now we are moving forward like never before. We are winning again,0.000875,0.000585,0.00029,NEUTRAL,0.01748,0.024951,-0.00747,NEUTRAL,0.013188,0.026259,-0.013071,NEUTRAL
1167876729538400259,2019-08-31T19:08:05.079000+00:00,twitter,XLE,XLE,1,0,1.0,0,5,19,0,0.000481,0.0,0.029184,0.027162,0.008068,-0.048343,0.01729,0,1,0,0,0,0,0,0,0,0,Enjoy the low gas prices over the Labor Day weekend! My energy policies have made America energy independent while keeping prices low,0.011495,0.000585,0.01091,UP,0.038374,0.024951,0.013423,NEUTRAL,0.064719,0.026259,0.03846,UP
1167876729538400259,2019-08-31T19:08:05.079000+00:00,twitter,XLE,XOM,0,0,1.0,0,5,19,0,-0.012012,0.000731,0.019198,0.014669,0.002635,-0.033708,0.016379,0,1,0,0,0,0,0,0,0,0,Enjoy the low gas prices over the Labor Day weekend! My energy policies have made America energy independent while keeping prices low,0.009869,0.000585,0.009284,UP,0.035055,0.024951,0.010105,NEUTRAL,0.053027,0.026259,0.026768,UP
1167876729538400259,2019-08-31T19:08:05.079000+00:00,twitter,XLE,CVX,0,0,1.0,0,5,19,0,-0.004628,0.001702,0.016317,0.022053,0.016492,-0.014908,0.01455,0,1,0,0,0,0,0,0,0,0,Enjoy the low gas prices over the Labor Day weekend! My energy policies have made America energy independent while keeping prices low,0.004319,0.000585,0.003734,NEUTRAL,0.016153,0.024951,-0.008798,NEUTRAL,0.031269,0.026259,0.00501,NEUTRAL
1167876729538400259,2019-08-31T19:08:05.079000+00:00,twitter,XLE,COP,0,0,1.0,0,5,19,0,0.008227,-0.002103,0.023539,0.034908,0.013794,-0.075969,0.022186,0,1,0,0,0,0,0,0,0,0,Enjoy the low gas prices over the Labor Day weekend! My energy policies have made America energy independent while keeping prices low,0.019392,0.000585,0.018807,UP,0.046817,0.024951,0.021866,UP,0.076787,0.026259,0.050528,UP
1167876729538400259,2019-08-31T19:08:05.079000+00:00,twitter,XLE,SLB,0,0,1.0,0,5,19,0,-0.014192,0.005269,0.037761,0.012489,-0.008864,-0.13335,0.02557,0,1,0,0,0,0,0,0,0,0,Enjoy the low gas prices over the Labor Day weekend! My energy policies have made America energy independent while keeping prices low,0.01732,0.000585,0.016735,UP,0.092367,0.024951,0.067416,UP,0.161963,0.026259,0.135704,UP
1167876729538400259,2019-08-31T19:08:05.079000+00:00,twitter,XLE,EOG,0,0,1.0,0,5,19,0,0.007325,-0.003894,0.035305,0.034006,-0.022788,-0.100292,0.022683,0,1,0,0,0,0,0,0,0,0,Enjoy the low gas prices over the Labor Day weekend! My energy policies have made America energy independent while keeping prices low,0.021637,0.000585,0.021052,UP,0.041895,0.024951,0.016944,NEUTRAL,0.102535,0.026259,0.076276,UP
1167928855199272961,2019-08-31T22:35:12.805000+00:00,twitter,XLF,XLF,1,0,1.0,0,5,22,1,0.004736,0.003356,0.027875,0.031416,0.013174,-0.024638,0.016693,0,0,1,0,0,0,0,0,0,0,Just briefed by Attorney General Barr about the shootings in Texas. FBI and Law Enforcement is fully engaged. More to follow.,-0.00225,0.000585,-0.002835,NEUTRAL,0.028089,0.024951,0.003139,NEUTRAL,0.043445,0.026259,0.017186,NEUTRAL
1167928855199272961,2019-08-31T22:35:12.805000+00:00,twitter,XLF,JPM,0,0,1.0,0,5,22,1,0.009539,0.00586,0.038964,0.03622,0.019867,-0.027184,0.017857,0,0,1,0,0,0,0,0,0,0,Just briefed by Attorney General Barr about the shootings in Texas. FBI and Law Enforcement is fully engaged. More to follow.,-0.003855,0.000585,-0.00444,NEUTRAL,0.031106,0.024951,0.006155,NEUTRAL,0.058909,0.026259,0.03265,UP
1167928855199272961,2019-08-31T22:35:12.805000+00:00,twitter,XLF,BAC,0,0,1.0,0,5,22,1,0.012611,0.006588,0.039292,0.039292,0.017761,-0.063647,0.020595,0,0,1,0,0,0,0,0,0,0,Just briefed by Attorney General Barr about the shootings in Texas. FBI and Law Enforcement is fully engaged. More to follow.,-0.005881,0.000585,-0.006466,NEUTRAL,0.040254,0.024951,0.015303,NEUTRAL,0.059121,0.026259,0.032862,UP
1167928855199272961,2019-08-31T22:35:12.805000+00:00,twitter,XLF,WFC,0,0,1.0,0,5,22,1,0.021718,0.008225,0.040668,0.048399,0.049108,-0.007288,0.019394,0,0,1,0,0,0,0,0,0,0,Just briefed by Attorney General Barr about the shootings in Texas. FBI and Law Enforcement is fully engaged. More to follow.,-0.00475,0.000585,-0.005335,NEUTRAL,0.028287,0.024951,0.003336,NEUTRAL,0.045347,0.026259,0.019088,NEUTRAL
1167928855199272961,2019-08-31T22:35:12.805000+00:00,twitter,XLF,GS,0,0,1.0,0,5,22,1,0.019139,0.00231,0.035946,0.045819,0.028932,-0.019966,0.01876,0,0,1,0,0,0,0,0,0,0,Just briefed by Attorney General Barr about the shootings in Texas. FBI and Law Enforcement is fully engaged. More to follow.,-0.010591,0.000585,-0.011176,DOWN,0.029588,0.024951,0.004637,NEUTRAL,0.054103,0.026259,0.027844,UP
1167928855199272961,2019-08-31T22:35:12.805000+00:00,twitter,XLF,MS,0,0,1.0,0,5,22,1,0.028241,0.004843,0.042725,0.054921,0.038809,-0.014957,0.018696,0,0,1,0,0,0,0,0,0,0,Just briefed by Attorney General Barr about the shootings in Texas. FBI and Law Enforcement is fully engaged. More to follow.,-0.001217,0.000585,-0.001803,NEUTRAL,0.034845,0.024951,0.009894,NEUTRAL,0.050438,0.026259,0.024179,UP
1168174613827899393,2019-09-01T14:51:46.228000+00:00,twitter,XLY,XLY,1,0,1.0,0,6,14,0,-0.000155,-0.005986,0.021526,0.026525,0.031839,0.012531,0.01547,0,0,0,0,0,0,1,0,0,0,In addition to Florida - South Carolina,0.000672,0.000585,8.7e-05,NEUTRAL,0.029914,0.024951,0.004963,NEUTRAL,0.036383,0.026259,0.010124,NEUTRAL
1168174613827899393,2019-09-01T14:51:46.228000+00:00,twitter,XLY,AMZN,0,0,1.0,0,6,14,0,-0.011438,-0.005659,0.008207,0.015243,-0.009082,-0.025751,0.016603,0,0,0,0,0,0,1,0,0,0,In addition to Florida - South Carolina,0.011209,0.000585,0.010624,UP,0.039955,0.024951,0.015004,UP,0.034661,0.026259,0.008402,NEUTRAL
1168174613827899393,2019-09-01T14:51:46.228000+00:00,twitter,XLY,TSLA,0,0,1.0,0,6,14,0,0.040543,0.017591,0.053861,0.067223,0.02578,-0.037253,0.02567,0,0,0,0,0,0,1,0,0,0,In addition to Florida - South Carolina,0.00415,0.000585,0.003565,NEUTRAL,0.02454,0.024951,-0.00041,NEUTRAL,0.034407,0.026259,0.008148,NEUTRAL
1168174613827899393,2019-09-01T14:51:46.228000+00:00,twitter,XLY,HD,0,0,1.0,0,6,14,0,0.021326,0.002595,0.044452,0.048007,0.119126,0.074287,0.018416,0,0,0,0,0,0,1,0,0,0,In addition to Florida - South Carolina,-0.01051,0.000585,-0.011095,DOWN,0.01366,0.024951,-0.011291,NEUTRAL,0.03463,0.026259,0.008371,NEUTRAL
1168174613827899393,2019-09-01T14:51:46.228000+00:00,twitter,XLY,MCD,0,0,1.0,0,6,14,0,-0.005892,-0.006427,0.014221,0.020789,0.002987,0.021646,0.011804,0,0,0,0,0,0,1,0,0,0,In addition to Florida - South Carolina,-0.003671,0.000585,-0.004256,NEUTRAL,0.007158,0.024951,-0.017792,DOWN,-0.003074,0.026259,-0.029333,DOWN
1168174613827899393,2019-09-01T14:51:46.228000+00:00,twitter,XLY,NKE,0,0,1.0,0,6,14,0,0.026504,-0.007751,0.032772,0.053185,0.055285,0.0441,0.019064,0,0,0,0,0,0,1,0,0,0,In addition to Florida - South Carolina,0.007977,0.000585,0.007392,NEUTRAL,0.05262,0.024951,0.027669,UP,0.055596,0.026259,0.029337,UP
1168644326060122113,2019-09-02T21:58:14.351000+00:00,twitter,XLI,XLI,1,0,1.0,0,0,21,1,0.009425,0.004109,0.033844,0.036105,0.01965,-0.000792,0.014861,0,0,0,1,0,0,0,0,0,0,“Brazil will allow more American Ethanol to enter the country without Tariffs,-0.004131,0.000585,-0.004716,NEUTRAL,0.026653,0.024951,0.001702,NEUTRAL,0.03185,0.026259,0.005591,NEUTRAL
1168644326060122113,2019-09-02T21:58:14.351000+00:00,twitter,XLI,BA,0,0,1.0,0,0,21,1,-0.003985,0.003722,0.026386,0.022696,0.1018,0.078931,0.01745,0,0,0,1,0,0,0,0,0,0,“Brazil will allow more American Ethanol to enter the country without Tariffs,0.000875,0.000585,0.00029,NEUTRAL,0.01748,0.024951,-0.00747,NEUTRAL,0.013188,0.026259,-0.013071,NEUTRAL
1168644326060122113,2019-09-02T21:58:14.351000+00:00,twitter,XLI,CAT,0,0,1.0,0,0,21,1,0.01663,0.010444,0.049568,0.043311,0.022074,-0.044484,0.016429,0,0,0,1,0,0,0,0,0,0,“Brazil will allow more American Ethanol to enter the country without Tariffs,-0.007379,0.000585,-0.007964,NEUTRAL,0.043173,0.024951,0.018222,UP,0.079305,0.026259,0.053046,UP
1168644326060122113,2019-09-02T21:58:14.351000+00:00,twitter,XLI,GE,0,0,1.0,0,0,21,1,0.008452,0.017262,0.040353,0.035133,-0.061434,-0.175,0.03844,0,0,0,1,0,0,0,0,0,0,“Brazil will allow more American Ethanol to enter the country without Tariffs,0.028397,0.000585,0.027812,UP,0.087656,0.024951,0.062705,UP,0.106173,0.026259,0.079914,UP
1168644326060122113,2019-09-02T21:58:14.351000+00:00,twitter,XLI,RTX,0,0,1.0,0,0,21,1,0.028579,0.005637,0.045517,0.055259,0.041504,0.001566,0.01889,0,0,0,1,0,0,0,0,0,0,“Brazil will allow more American Ethanol to enter the country without Tariffs,0.002333,0.000585,0.001747,NEUTRAL,0.033885,0.024951,0.008935,NEUTRAL,0.042279,0.026259,0.016021,NEUTRAL
1168644326060122113,2019-09-02T21:58:14.351000+00:00,twitter,XLI,UNP,0,0,1.0,0,0,21,1,-0.008066,0.001422,0.034851,0.018615,-0.019802,-0.06087,0.018274,0,0,0,1,0,0,0,0,0,0,“Brazil will allow more American Ethanol to enter the country without Tariffs,-0.01068,0.000585,-0.011265,DOWN,0.031543,0.024951,0.006592,NEUTRAL,0.031481,0.026259,0.005222,NEUTRAL
1168663012837904385,2019-09-02T23:12:29.626000+00:00,twitter,XLY,XLY,1,0,1.0,0,0,23,1,-0.000155,-0.005986,0.021526,0.026525,0.031839,0.012531,0.01547,0,0,0,0,0,0,1,0,0,0,Such a phony hurricane report by lightweight reporter @jonathancarl of @ABCWorldNews. I suggested yesterday at FEMA that,0.000672,0.000585,8.7e-05,NEUTRAL,0.029914,0.024951,0.004963,NEUTRAL,0.036383,0.026259,0.010124,NEUTRAL
1168663012837904385,2019-09-02T23:12:29.626000+00:00,twitter,XLY,AMZN,0,0,1.0,0,0,23,1,-0.011438,-0.005659,0.008207,0.015243,-0.009082,-0.025751,0.016603,0,0,0,0,0,0,1,0,0,0,Such a phony hurricane report by lightweight reporter @jonathancarl of @ABCWorldNews. I suggested yesterday at FEMA that,0.011209,0.000585,0.010624,UP,0.039955,0.024951,0.015004,UP,0.034661,0.026259,0.008402,NEUTRAL
1168663012837904385,2019-09-02T23:12:29.626000+00:00,twitter,XLY,TSLA,0,0,1.0,0,0,23,1,0.040543,0.017591,0.053861,0.067223,0.02578,-0.037253,0.02567,0,0,0,0,0,0,1,0,0,0,Such a phony hurricane report by lightweight reporter @jonathancarl of @ABCWorldNews. I suggested yesterday at FEMA that,0.00415,0.000585,0.003565,NEUTRAL,0.02454,0.024951,-0.00041,NEUTRAL,0.034407,0.026259,0.008148,NEUTRAL
1168663012837904385,2019-09-02T23:12:29.626000+00:00,twitter,XLY,HD,0,0,1.0,0,0,23,1,0.021326,0.002595,0.044452,0.048007,0.119126,0.074287,0.018416,0,0,0,0,0,0,1,0,0,0,Such a phony hurricane report by lightweight reporter @jonathancarl of @ABCWorldNews. I suggested yesterday at FEMA that,-0.01051,0.000585,-0.011095,DOWN,0.01366,0.024951,-0.011291,NEUTRAL,0.03463,0.026259,0.008371,NEUTRAL
1168663012837904385,2019-09-02T23:12:29.626000+00:00,twitter,XLY,MCD,0,0,1.0,0,0,23,1,-0.005892,-0.006427,0.014221,0.020789,0.002987,0.021646,0.011804,0,0,0,0,0,0,1,0,0,0,Such a phony hurricane report by lightweight reporter @jonathancarl of @ABCWorldNews. I suggested yesterday at FEMA that,-0.003671,0.000585,-0.004256,NEUTRAL,0.007158,0.024951,-0.017792,DOWN,-0.003074,0.026259,-0.029333,DOWN
1168663012837904385,2019-09-02T23:12:29.626000+00:00,twitter,XLY,NKE,0,0,1.0,0,0,23,1,0.026504,-0.007751,0.032772,0.053185,0.055285,0.0441,0.019064,0,0,0,0,0,0,1,0,0,0,Such a phony hurricane report by lightweight reporter @jonathancarl of @ABCWorldNews. I suggested yesterday at FEMA that,0.007977,0.000585,0.007392,NEUTRAL,0.05262,0.024951,0.027669,UP,0.055596,0.026259,0.029337,UP
1169246982508072960,2019-09-04T13:52:58.845000+00:00,twitter,ITA,ITA,1,0,0.5,0,2,13,1,-0.001198,-0.010685,0.005176,0.008317,0.019134,0.062354,0.013103,0,0,0,1,0,0,0,0,0,1,“U.S. Winning Trade War With China In Dollars.” CNBC,-0.000537,0.00347,-0.004007,NEUTRAL,-0.008462,0.004751,-0.013213,DOWN,0.010522,0.011658,-0.001136,NEUTRAL
1169246982508072960,2019-09-04T13:52:58.845000+00:00,twitter,ITA,LMT,0,0,0.5,0,2,13,1,0.007798,0.00151,0.015576,0.017312,0.016911,0.079441,0.010884,0,0,0,1,0,0,0,0,0,1,“U.S. Winning Trade War With China In Dollars.” CNBC,-0.01365,0.00347,-0.01712,DOWN,-0.026301,0.004751,-0.031052,DOWN,-0.022869,0.011658,-0.034527,DOWN
1169246982508072960,2019-09-04T13:52:58.845000+00:00,twitter,ITA,NOC,0,0,0.5,0,2,13,1,-0.01066,-0.004458,0.006403,-0.001146,-0.010403,0.068318,0.014008,0,0,0,1,0,0,0,0,0,1,“U.S. Winning Trade War With China In Dollars.” CNBC,-0.01752,0.00347,-0.02099,DOWN,-0.047708,0.004751,-0.052459,DOWN,-0.039626,0.011658,-0.051284,DOWN
1169246982508072960,2019-09-04T13:52:58.845000+00:00,twitter,ITA,RTX,0,0,0.5,0,2,13,1,0.018217,-0.009751,0.016554,0.027732,0.0184,0.031707,0.016851,0,0,0,1,0,0,0,0,0,1,“U.S. Winning Trade War With China In Dollars.” CNBC,-0.000377,0.00347,-0.003847,NEUTRAL,0.007739,0.004751,0.002988,NEUTRAL,0.021565,0.011658,0.009907,NEUTRAL
1169246982508072960,2019-09-04T13:52:58.845000+00:00,twitter,ITA,GD,0,0,0.5,0,2,13,1,0.015561,-0.010404,0.020707,0.025075,0.009009,0.07077,0.012195,0,0,0,1,0,0,0,0,0,1,“U.S. Winning Trade War With China In Dollars.” CNBC,-0.000936,0.00347,-0.004406,NEUTRAL,-0.022759,0.004751,-0.02751,DOWN,-0.020006,0.011658,-0.031664,DOWN
1169246982508072960,2019-09-04T13:52:58.845000+00:00,twitter,ITA,BA,0,0,0.5,0,2,13,1,-0.022382,-0.026559,-0.015418,-0.012868,0.061837,0.077241,0.01758,0,0,0,1,0,0,0,0,0,1,“U.S. Winning Trade War With China In Dollars.” CNBC,0.000444,0.00347,-0.003026,NEUTRAL,-0.003776,0.004751,-0.008527,NEUTRAL,0.063309,0.011658,0.051651,UP
1169246982508072960,2019-09-04T13:52:58.845000+00:00,twitter,XLI,XLI,1,0,0.5,0,2,13,1,0.005013,-0.013595,0.007414,0.014527,-0.003601,0.0137,0.013825,0,0,0,1,0,0,0,0,0,1,“U.S. Winning Trade War With China In Dollars.” CNBC,0.005876,0.00347,0.002406,NEUTRAL,0.010968,0.004751,0.006217,NEUTRAL,0.029769,0.011658,0.018111,UP
1169246982508072960,2019-09-04T13:52:58.845000+00:00,twitter,XLI,BA,0,0,0.5,0,2,13,1,-0.022382,-0.026559,-0.015418,-0.012868,0.061837,0.077241,0.01758,0,0,0,1,0,0,0,0,0,1,“U.S. Winning Trade War With China In Dollars.” CNBC,0.000444,0.00347,-0.003026,NEUTRAL,-0.003776,0.004751,-0.008527,NEUTRAL,0.063309,0.011658,0.051651,UP
1169246982508072960,2019-09-04T13:52:58.845000+00:00,twitter,XLI,CAT,0,0,0.5,0,2,13,1,0.013297,-0.016555,0.018892,0.022811,-0.002812,-0.037978,0.016063,0,0,0,1,0,0,0,0,0,1,“U.S. Winning Trade War With China In Dollars.” CNBC,0.020664,0.00347,0.017194,UP,0.056016,0.004751,0.051265,UP,0.104481,0.011658,0.092823,UP
