post_id,timestamp_utc,asset,is_etf,sectors,relevance,is_direct,trump_exposed,weekday,hour,after_hours,pre_ret_1,pre_ret_5,pre_ret_10,pre_vol,pre_abn_5,text,raw_1,abn_1,lab_1,raw_3,abn_3,lab_3,raw_5,abn_5,lab_5
1016447571563249666,2018-07-09T22:22:40.400000+00:00,ITA,1,ITA,1.0,0,0,0,22,1,0.016991,0.02312,0.018718,0.008083,-0.001282,HAPPY 100TH BIRTHDAY to our amazing current and former Army Warrant Officers. Thank you for your century of service,0.001267,-0.000493,NEUTRAL,0.003799,0.000351,NEUTRAL,0.016364,0.013024,UP
1016447571563249666,2018-07-09T22:22:40.400000+00:00,LMT,0,ITA,0.5,0,0,0,22,1,0.024366,0.037403,0.023716,0.009609,0.013,HAPPY 100TH BIRTHDAY to our amazing current and former Army Warrant Officers. Thank you for your century of service,0.002337,0.000577,NEUTRAL,0.016877,0.013429,UP,0.035507,0.032167,UP
1016447571563249666,2018-07-09T22:22:40.400000+00:00,NOC,0,ITA,0.5,0,0,0,22,1,0.020627,0.0195,0.005256,0.009857,-0.004903,HAPPY 100TH BIRTHDAY to our amazing current and former Army Warrant Officers. Thank you for your century of service,0.004367,0.002607,NEUTRAL,0.02671,0.023262,UP,0.020973,0.017633,UP
1016447571563249666,2018-07-09T22:22:40.400000+00:00,RTX,0,XLI/ITA,0.5,0,0,0,22,1,0.010207,0.013197,0.014496,0.007513,-0.011205,HAPPY 100TH BIRTHDAY to our amazing current and former Army Warrant Officers. Thank you for your century of service,0.001734,-2.6e-05,NEUTRAL,0.00402,0.000572,NEUTRAL,0.016871,0.013531,UP
1016447571563249666,2018-07-09T22:22:40.400000+00:00,GD,0,ITA,0.5,0,0,0,22,1,0.014298,0.032583,0.016389,0.010781,0.00818,HAPPY 100TH BIRTHDAY to our amazing current and former Army Warrant Officers. Thank you for your century of service,0.002965,0.001205,NEUTRAL,0.007335,0.003887,NEUTRAL,-0.003798,-0.007138,NEUTRAL
1016447571563249666,2018-07-09T22:22:40.400000+00:00,BA,0,XLI/ITA,0.5,0,0,0,22,1,0.021755,0.019106,0.008882,0.012998,-0.005297,HAPPY 100TH BIRTHDAY to our amazing current and former Army Warrant Officers. Thank you for your century of service,0.012778,0.011018,UP,0.009481,0.006034,NEUTRAL,0.038859,0.035519,UP
1016616792926703616,2018-07-10T09:35:05.917000+00:00,XLI,1,XLI,1.0,0,0,1,9,1,0.018569,0.026106,0.012256,0.008078,0.001703,Getting ready to leave for Europe. First meeting - NATO. The U.S. is spending many times more than any other country in ,0.002719,0.000959,NEUTRAL,-0.002175,-0.005623,NEUTRAL,-0.001088,-0.004428,NEUTRAL
1016616792926703616,2018-07-10T09:35:05.917000+00:00,BA,0,XLI/ITA,0.5,0,0,1,9,1,0.021755,0.019106,0.008882,0.012998,-0.005297,Getting ready to leave for Europe. First meeting - NATO. The U.S. is spending many times more than any other country in ,0.012778,0.011018,UP,0.009481,0.006034,NEUTRAL,0.038859,0.035519,UP
1016616792926703616,2018-07-10T09:35:05.917000+00:00,CAT,0,XLI,0.5,0,0,1,9,1,0.041061,0.039066,0.00736,0.016701,0.014663,Getting ready to leave for Europe. First meeting - NATO. The U.S. is spending many times more than any other country in ,-0.002542,-0.004302,NEUTRAL,-0.015465,-0.018913,DOWN,-0.024928,-0.028268,DOWN
1016616792926703616,2018-07-10T09:35:05.917000+00:00,GE,0,XLI,0.5,0,0,1,9,1,0.007221,0.024981,0.068966,0.022577,0.000578,Getting ready to leave for Europe. First meeting - NATO. The U.S. is spending many times more than any other country in ,0.012142,0.010382,NEUTRAL,-0.000715,-0.004163,NEUTRAL,-0.007143,-0.010483,NEUTRAL
1016616792926703616,2018-07-10T09:35:05.917000+00:00,RTX,0,XLI/ITA,0.5,0,0,1,9,1,0.010207,0.013197,0.014496,0.007513,-0.011205,Getting ready to leave for Europe. First meeting - NATO. The U.S. is spending many times more than any other country in ,0.001734,-2.6e-05,NEUTRAL,0.00402,0.000572,NEUTRAL,0.016871,0.013531,UP
1016616792926703616,2018-07-10T09:35:05.917000+00:00,UNP,0,XLI,0.5,0,0,1,9,1,0.01391,0.023786,0.007641,0.010742,-0.000617,Getting ready to leave for Europe. First meeting - NATO. The U.S. is spending many times more than any other country in ,-0.006138,-0.007898,DOWN,-0.03262,-0.036068,DOWN,-0.042138,-0.045478,DOWN
1016693575344504832,2018-07-10T14:40:12.272000+00:00,ITA,1,ITA,1.0,0,0,1,14,0,0.016991,0.02312,0.018718,0.008083,-0.001282,I am on Air Force One flying to NATO and hear reports that the FBI lovers,-0.004699,-0.003653,NEUTRAL,0.021812,0.013008,UP,0.031211,0.019232,UP
1016693575344504832,2018-07-10T14:40:12.272000+00:00,LMT,0,ITA,0.5,0,0,1,14,0,0.024366,0.037403,0.023716,0.009609,0.013,I am on Air Force One flying to NATO and hear reports that the FBI lovers,-0.004061,-0.003015,NEUTRAL,0.03424,0.025435,UP,0.031413,0.019434,UP
1016693575344504832,2018-07-10T14:40:12.272000+00:00,NOC,0,ITA,0.5,0,0,1,14,0,0.020627,0.0195,0.005256,0.009857,-0.004903,I am on Air Force One flying to NATO and hear reports that the FBI lovers,-0.00428,-0.003233,NEUTRAL,0.02753,0.018726,UP,0.025837,0.013858,UP
1016693575344504832,2018-07-10T14:40:12.272000+00:00,RTX,0,XLI/ITA,0.5,0,0,1,14,0,0.010207,0.013197,0.014496,0.007513,-0.011205,I am on Air Force One flying to NATO and hear reports that the FBI lovers,-0.00747,-0.006424,DOWN,0.029328,0.020524,UP,0.038866,0.026886,UP
1016693575344504832,2018-07-10T14:40:12.272000+00:00,GD,0,ITA,0.5,0,0,1,14,0,0.014298,0.032583,0.016389,0.010781,0.00818,I am on Air Force One flying to NATO and hear reports that the FBI lovers,-0.00276,-0.001713,NEUTRAL,0.003645,-0.005159,NEUTRAL,0.001458,-0.010521,NEUTRAL
1016693575344504832,2018-07-10T14:40:12.272000+00:00,BA,0,XLI/ITA,0.5,0,0,1,14,0,0.021755,0.019106,0.008882,0.012998,-0.005297,I am on Air Force One flying to NATO and hear reports that the FBI lovers,-0.003307,-0.002261,NEUTRAL,0.026512,0.017708,UP,0.044333,0.032354,UP
1016813686051233800,2018-07-10T22:37:28.896000+00:00,PFE,0,XLV,1.0,1,0,1,22,1,0.007265,0.030278,0.028861,0.0049,0.004381,Just talked with Pfizer CEO and @SecAzar on our drug pricing blueprint. Pfizer is rolling back price hikes,-0.001077,-3.1e-05,NEUTRAL,0.007514,-0.001291,NEUTRAL,0.010736,-0.001243,NEUTRAL
1017088833890942981,2018-07-11T16:50:49.253000+00:00,XLE,1,XLE,1.0,0,0,2,16,0,0.00742,0.03408,0.050651,0.011735,0.008184,What good is NATO if Germany is paying Russia billions of dollars for gas and energy? Why are their only 5 out of 29 cou,-0.000922,-0.004839,NEUTRAL,-0.00724,-0.011049,DOWN,-0.010536,-0.020526,DOWN
1017088833890942981,2018-07-11T16:50:49.253000+00:00,XOM,0,XLE,0.5,0,0,2,16,0,0.009168,0.023238,0.049159,0.010242,-0.002659,What good is NATO if Germany is paying Russia billions of dollars for gas and energy? Why are their only 5 out of 29 cou,-0.003854,-0.007771,DOWN,-0.006264,-0.010073,DOWN,-0.009516,-0.019506,DOWN
1017088833890942981,2018-07-11T16:50:49.253000+00:00,CVX,0,XLE,0.5,0,0,2,16,0,0.012699,0.026881,0.040616,0.012469,0.000985,What good is NATO if Germany is paying Russia billions of dollars for gas and energy? Why are their only 5 out of 29 cou,-0.001446,-0.005363,NEUTRAL,-0.011732,-0.015541,DOWN,-0.023385,-0.033375,DOWN
1017088833890942981,2018-07-11T16:50:49.253000+00:00,COP,0,XLE,0.5,0,0,2,16,0,0.010422,0.045926,0.084669,0.020884,0.020029,What good is NATO if Germany is paying Russia billions of dollars for gas and energy? Why are their only 5 out of 29 cou,0.008325,0.004408,NEUTRAL,-0.003953,-0.007762,NEUTRAL,-0.007198,-0.017187,NEUTRAL
1017088833890942981,2018-07-11T16:50:49.253000+00:00,SLB,0,XLE,0.5,0,0,2,16,0,0.016829,0.065634,0.062052,0.014876,0.039738,What good is NATO if Germany is paying Russia billions of dollars for gas and energy? Why are their only 5 out of 29 cou,-0.017188,-0.021104,DOWN,-0.017916,-0.021725,DOWN,-0.023161,-0.033151,DOWN
1017088833890942981,2018-07-11T16:50:49.253000+00:00,EOG,0,XLE,0.5,0,0,2,16,0,0.00666,0.037336,0.086793,0.015894,0.01144,What good is NATO if Germany is paying Russia billions of dollars for gas and energy? Why are their only 5 out of 29 cou,-0.006165,-0.010082,DOWN,-0.000935,-0.004744,NEUTRAL,-0.009193,-0.019183,DOWN
1017093020783710209,2018-07-11T17:07:27.486000+00:00,XLE,1,XLE,1.0,0,0,2,17,0,0.00742,0.03408,0.050651,0.011735,0.008184,What good is NATO if Germany is paying Russia billions of dollars for gas and energy? Why are there only 5 out of 29 cou,-0.000922,-0.004839,NEUTRAL,-0.00724,-0.011049,DOWN,-0.010536,-0.020526,DOWN
1017093020783710209,2018-07-11T17:07:27.486000+00:00,XOM,0,XLE,0.5,0,0,2,17,0,0.009168,0.023238,0.049159,0.010242,-0.002659,What good is NATO if Germany is paying Russia billions of dollars for gas and energy? Why are there only 5 out of 29 cou,-0.003854,-0.007771,DOWN,-0.006264,-0.010073,DOWN,-0.009516,-0.019506,DOWN
1017093020783710209,2018-07-11T17:07:27.486000+00:00,CVX,0,XLE,0.5,0,0,2,17,0,0.012699,0.026881,0.040616,0.012469,0.000985,What good is NATO if Germany is paying Russia billions of dollars for gas and energy? Why are there only 5 out of 29 cou,-0.001446,-0.005363,NEUTRAL,-0.011732,-0.015541,DOWN,-0.023385,-0.033375,DOWN
1017093020783710209,2018-07-11T17:07:27.486000+00:00,COP,0,XLE,0.5,0,0,2,17,0,0.010422,0.045926,0.084669,0.020884,0.020029,What good is NATO if Germany is paying Russia billions of dollars for gas and energy? Why are there only 5 out of 29 cou,0.008325,0.004408,NEUTRAL,-0.003953,-0.007762,NEUTRAL,-0.007198,-0.017187,NEUTRAL
1017093020783710209,2018-07-11T17:07:27.486000+00:00,SLB,0,XLE,0.5,0,0,2,17,0,0.016829,0.065634,0.062052,0.014876,0.039738,What good is NATO if Germany is paying Russia billions of dollars for gas and energy? Why are there only 5 out of 29 cou,-0.017188,-0.021104,DOWN,-0.017916,-0.021725,DOWN,-0.023161,-0.033151,DOWN
1017093020783710209,2018-07-11T17:07:27.486000+00:00,EOG,0,XLE,0.5,0,0,2,17,0,0.00666,0.037336,0.086793,0.015894,0.01144,What good is NATO if Germany is paying Russia billions of dollars for gas and energy? Why are there only 5 out of 29 cou,-0.006165,-0.010082,DOWN,-0.000935,-0.004744,NEUTRAL,-0.009193,-0.019183,DOWN
1018528420093878272,2018-07-15T16:11:13.350000+00:00,ITA,1,ITA,1.0,0,0,6,16,0,0.009641,0.033105,0.042419,0.009426,0.017964,There hasn’t been a missile or rocket fired in 9 months in North Korea,-0.0001,0.000972,NEUTRAL,0.012859,0.007781,NEUTRAL,0.011263,0.01112,UP
1018528420093878272,2018-07-15T16:11:13.350000+00:00,LMT,0,ITA,0.5,0,0,6,16,0,0.01615,0.064107,0.078343,0.010919,0.048966,There hasn’t been a missile or rocket fired in 9 months in North Korea,-0.001033,3.9e-05,NEUTRAL,0.001221,-0.003857,NEUTRAL,0.009926,0.009783,NEUTRAL
1018528420093878272,2018-07-15T16:11:13.350000+00:00,NOC,0,ITA,0.5,0,0,6,16,0,-0.001242,0.046753,0.045529,0.01184,0.031613,There hasn’t been a missile or rocket fired in 9 months in North Korea,-0.007621,-0.006548,DOWN,0.002849,-0.002229,NEUTRAL,0.003531,0.003388,NEUTRAL
1018528420093878272,2018-07-15T16:11:13.350000+00:00,RTX,0,XLI/ITA,0.5,0,0,6,16,0,0.016962,0.032775,0.039407,0.010038,0.017634,There hasn’t been a missile or rocket fired in 9 months in North Korea,-0.004324,-0.003251,NEUTRAL,0.016597,0.011519,UP,0.005557,0.005415,NEUTRAL
1018528420093878272,2018-07-15T16:11:13.350000+00:00,GD,0,ITA,0.5,0,0,6,16,0,-0.004647,0.020653,0.033342,0.009905,0.005512,There hasn’t been a missile or rocket fired in 9 months in North Korea,-0.008491,-0.007418,DOWN,0.011857,0.006779,NEUTRAL,0.01108,0.010937,NEUTRAL
1018528420093878272,2018-07-15T16:11:13.350000+00:00,BA,0,XLI/ITA,0.5,0,0,6,16,0,0.013756,0.048261,0.04823,0.014645,0.03312,There hasn’t been a missile or rocket fired in 9 months in North Korea,0.006018,0.00709,NEUTRAL,0.017685,0.012607,NEUTRAL,0.002627,0.002484,NEUTRAL
1019538038651871233,2018-07-18T11:03:05.172000+00:00,XLF,1,XLF,1.0,0,0,2,11,1,0.001093,0.011407,0.028816,0.008464,0.005777,“A lot of Democrats wished they voted for the Tax Cuts because the economy is booming - we could have 4% growth now and ,0.011958,0.010176,UP,-0.001451,0.001686,NEUTRAL,0.015218,0.011475,UP
1019538038651871233,2018-07-18T11:03:05.172000+00:00,JPM,0,XLF,0.5,0,0,2,11,1,-0.000723,0.036391,0.057295,0.013845,0.030762,“A lot of Democrats wished they voted for the Tax Cuts because the economy is booming - we could have 4% growth now and ,0.010053,0.008271,UP,0.007789,0.010926,NEUTRAL,0.033781,0.030038,UP
1019538038651871233,2018-07-18T11:03:05.172000+00:00,BAC,0,XLF,0.5,0,0,2,11,1,0.007722,0.04093,0.061175,0.015488,0.035301,“A lot of Democrats wished they voted for the Tax Cuts because the economy is booming - we could have 4% growth now and ,0.007019,0.005237,NEUTRAL,0.007019,0.010156,NEUTRAL,0.030414,0.026671,UP
1019538038651871233,2018-07-18T11:03:05.172000+00:00,WFC,0,XLF,0.5,0,0,2,11,1,-0.007545,-0.001061,0.004261,0.013142,-0.00669,“A lot of Democrats wished they voted for the Tax Cuts because the economy is booming - we could have 4% growth now and ,0.00551,0.003728,NEUTRAL,0.002664,0.005801,NEUTRAL,0.037148,0.033405,UP
1019538038651871233,2018-07-18T11:03:05.172000+00:00,GS,0,XLF,0.5,0,0,2,11,1,-0.001815,0.018382,0.034758,0.011739,0.012753,“A lot of Democrats wished they voted for the Tax Cuts because the economy is booming - we could have 4% growth now and ,-0.004734,-0.006516,DOWN,-0.002797,0.000339,NEUTRAL,0.015236,0.011494,NEUTRAL
1019538038651871233,2018-07-18T11:03:05.172000+00:00,MS,0,XLF,0.5,0,0,2,11,1,0.005725,0.022452,0.030594,0.013444,0.016823,“A lot of Democrats wished they voted for the Tax Cuts because the economy is booming - we could have 4% growth now and ,-0.003745,-0.005527,NEUTRAL,-0.009457,-0.00632,NEUTRAL,0.004533,0.000791,NEUTRAL
1019890400029499393,2018-07-19T10:23:14.671000+00:00,XLV,1,XLV,1.0,0,0,3,10,1,0.000801,0.013212,0.041706,0.00648,-0.001958,Thank you to Novartis for not increasing your prices on prescription drugs. Likewise to Pfizer. We are making a big push,-0.00321,-0.002104,NEUTRAL,-0.003096,-0.002704,NEUTRAL,0.018806,0.005606,NEUTRAL
1019890400029499393,2018-07-19T10:23:14.671000+00:00,UNH,0,XLV,0.5,0,0,3,10,1,0.020497,0.003261,0.034173,0.010755,-0.01191,Thank you to Novartis for not increasing your prices on prescription drugs. Likewise to Pfizer. We are making a big push,-0.009361,-0.008255,DOWN,-0.010105,-0.009713,DOWN,-0.001802,-0.015002,DOWN
1019890400029499393,2018-07-19T10:23:14.671000+00:00,JNJ,0,XLV,0.5,0,0,3,10,1,-0.010147,0.012357,0.04148,0.011494,-0.002813,Thank you to Novartis for not increasing your prices on prescription drugs. Likewise to Pfizer. We are making a big push,-0.012467,-0.011361,DOWN,-0.007057,-0.006665,NEUTRAL,0.008548,-0.004653,NEUTRAL
1019890400029499393,2018-07-19T10:23:14.671000+00:00,PFE,0,XLV,1.0,1,0,3,10,1,0.000267,0.012096,0.036039,0.005253,-0.003074,Thank you to Novartis for not increasing your prices on prescription drugs. Likewise to Pfizer. We are making a big push,-0.002403,-0.001297,NEUTRAL,-0.00641,-0.006018,DOWN,0.014417,0.001217,NEUTRAL
1019890400029499393,2018-07-19T10:23:14.671000+00:00,MRK,0,XLV,0.5,0,0,3,10,1,0.006556,0.0168,0.036731,0.007082,0.00163,Thank you to Novartis for not increasing your prices on prescription drugs. Likewise to Pfizer. We are making a big push,-0.003667,-0.002561,NEUTRAL,-0.000796,-0.000404,NEUTRAL,0.027892,0.014692,UP
1019890400029499393,2018-07-19T10:23:14.671000+00:00,ABBV,0,XLV,0.5,0,0,3,10,1,-0.010585,0.004256,0.018738,0.015446,-0.010914,Thank you to Novartis for not increasing your prices on prescription drugs. Likewise to Pfizer. We are making a big push,-0.035078,-0.033972,DOWN,-0.040978,-0.040586,DOWN,-0.001072,-0.014272,NEUTRAL
1020293430398935040,2018-07-20T13:04:44.599000+00:00,XLI,1,XLI,1.0,0,0,4,13,1,-0.000403,0.015673,0.036295,0.008345,0.013419,Farmers have been on a downward trend for 15 years. The price of soybeans has fallen 50% since 5 years before the Electi,0.000269,0.00059,NEUTRAL,-0.001747,-0.008324,DOWN,0.021231,0.00847,NEUTRAL
1020293430398935040,2018-07-20T13:04:44.599000+00:00,BA,0,XLI/ITA,0.5,0,0,4,13,1,-0.013602,0.026876,0.066481,0.012334,0.024622,Farmers have been on a downward trend for 15 years. The price of soybeans has fallen 50% since 5 years before the Electi,0.005268,0.00559,NEUTRAL,0.014814,0.008237,NEUTRAL,0.017788,0.005027,NEUTRAL
1020293430398935040,2018-07-20T13:04:44.599000+00:00,CAT,0,XLI,0.5,0,0,4,13,1,-0.005989,0.006131,0.032876,0.017102,0.003876,Farmers have been on a downward trend for 15 years. The price of soybeans has fallen 50% since 5 years before the Electi,-0.011131,-0.010809,DOWN,-0.002818,-0.009395,NEUTRAL,0.0305,0.017739,NEUTRAL
1020293430398935040,2018-07-20T13:04:44.599000+00:00,GE,0,XLI,0.5,0,0,4,13,1,-0.001456,-0.018585,0.022336,0.021902,-0.02084,Farmers have been on a downward trend for 15 years. The price of soybeans has fallen 50% since 5 years before the Electi,-0.043732,-0.04341,DOWN,-0.043732,-0.050309,DOWN,-0.041545,-0.054306,DOWN
1020293430398935040,2018-07-20T13:04:44.599000+00:00,RTX,0,XLI/ITA,0.5,0,0,4,13,1,-0.0101,0.023636,0.043296,0.009794,0.021382,Farmers have been on a downward trend for 15 years. The price of soybeans has fallen 50% since 5 years before the Electi,0.00223,0.002552,NEUTRAL,0.032853,0.026276,UP,0.045163,0.032403,UP
1020293430398935040,2018-07-20T13:04:44.599000+00:00,UNP,0,XLI,0.5,0,0,4,13,1,-0.005948,0.000997,-0.012935,0.010741,-0.001257,Farmers have been on a downward trend for 15 years. The price of soybeans has fallen 50% since 5 years before the Electi,0.013038,0.01336,UP,0.020059,0.013482,UP,0.058242,0.045481,UP
1021020863733420032,2018-07-22T13:15:18.221000+00:00,XLE,1,XLE,1.0,0,0,6,13,1,-0.003458,-0.017963,-0.010306,0.010912,-0.018285,I had a GREAT meeting with Putin and the Fake News used every bit of their energy to try and disparage it. So bad for ou,-0.007192,-0.009876,DOWN,0.013713,-0.002605,NEUTRAL,0.020373,0.013323,UP
1021020863733420032,2018-07-22T13:15:18.221000+00:00,XOM,0,XLE,0.5,0,0,6,13,1,-0.007437,-0.022926,-0.011296,0.009801,-0.023247,I had a GREAT meeting with Putin and the Fake News used every bit of their energy to try and disparage it. So bad for ou,-0.00671,-0.009394,DOWN,0.020012,0.003694,NEUTRAL,-0.000365,-0.007415,NEUTRAL
1021020863733420032,2018-07-22T13:15:18.221000+00:00,CVX,0,XLE,0.5,0,0,6,13,1,0.004931,-0.01427,-0.015063,0.012676,-0.014592,I had a GREAT meeting with Putin and the Fake News used every bit of their energy to try and disparage it. So bad for ou,-0.008336,-0.01102,DOWN,0.020843,0.004524,NEUTRAL,0.029587,0.022538,UP
1021020863733420032,2018-07-22T13:15:18.221000+00:00,COP,0,XLE,0.5,0,0,6,13,1,0.008717,-0.023646,0.009297,0.016922,-0.023967,I had a GREAT meeting with Putin and the Fake News used every bit of their energy to try and disparage it. So bad for ou,-0.007376,-0.01006,DOWN,0.014327,-0.001992,NEUTRAL,0.013474,0.006424,NEUTRAL
1021020863733420032,2018-07-22T13:15:18.221000+00:00,SLB,0,XLE,0.5,0,0,6,13,1,-0.012404,-0.029231,-0.014024,0.013827,-0.029552,I had a GREAT meeting with Putin and the Fake News used every bit of their energy to try and disparage it. So bad for ou,-0.003486,-0.00617,NEUTRAL,-0.002882,-0.0192,DOWN,0.016219,0.009169,NEUTRAL
1021020863733420032,2018-07-22T13:15:18.221000+00:00,EOG,0,XLE,0.5,0,0,6,13,1,-0.000327,-0.027231,-0.014636,0.013575,-0.027553,I had a GREAT meeting with Putin and the Fake News used every bit of their energy to try and disparage it. So bad for ou,-0.002436,-0.00512,NEUTRAL,0.042383,0.026065,UP,0.048635,0.041585,UP
1021384752136409088,2018-07-23T13:21:15.977000+00:00,AMZN,0,XLY,1.0,1,0,0,13,1,0.000403,0.00037,0.060253,0.013717,4.8e-05,The Amazon Washington Post has gone crazy against me ever since they lost the Internet Tax Case in the U.S. Supreme Cour,-0.005634,-0.008318,DOWN,0.028363,0.012045,UP,0.002792,-0.004257,NEUTRAL
1021388295618682881,2018-07-23T13:35:20.809000+00:00,AMZN,0,XLY,1.0,1,0,0,13,1,0.000403,0.00037,0.060253,0.013717,4.8e-05,....In my opinion the Washington Post is nothing more than an expensive (the paper loses a fortune) lobbyist for Amazon.,0.000126,0.000765,NEUTRAL,-0.011487,-0.016988,DOWN,-0.027222,-0.020693,DOWN
1021719098265362432,2018-07-24T11:29:50.306000+00:00,XLI,1,XLI,1.0,0,0,1,11,1,-0.006179,0.007216,0.006532,0.007934,0.004137,Tariffs are the greatest! Either a country which has treated the United States unfairly on Trade negotiates a fair deal,-0.000942,-0.000303,NEUTRAL,0.022054,0.016554,UP,0.012103,0.018632,UP
1021719098265362432,2018-07-24T11:29:50.306000+00:00,BA,0,XLI/ITA,0.5,0,0,1,11,1,-0.004593,-0.007947,0.033195,0.011864,-0.011026,Tariffs are the greatest! Either a country which has treated the United States unfairly on Trade negotiates a fair deal,0.004261,0.0049,NEUTRAL,0.007204,0.001703,NEUTRAL,-0.01595,-0.00942,NEUTRAL
1021719098265362432,2018-07-24T11:29:50.306000+00:00,CAT,0,XLI,0.5,0,0,1,11,1,-0.003946,-0.006984,-0.027342,0.01669,-0.010063,Tariffs are the greatest! Either a country which has treated the United States unfairly on Trade negotiates a fair deal,-0.006695,-0.006056,NEUTRAL,0.026494,0.020993,UP,0.00612,0.01265,NEUTRAL
1021719098265362432,2018-07-24T11:29:50.306000+00:00,GE,0,XLI,0.5,0,0,1,11,1,-0.009908,-0.065467,-0.068817,0.023768,-0.068546,Tariffs are the greatest! Either a country which has treated the United States unfairly on Trade negotiates a fair deal,0.015479,0.016118,UP,0.017802,0.012301,NEUTRAL,0.018575,0.025105,NEUTRAL
1021719098265362432,2018-07-24T11:29:50.306000+00:00,RTX,0,XLI/ITA,0.5,0,0,1,11,1,-0.006831,0.003025,0.021235,0.009024,-5.4e-05,Tariffs are the greatest! Either a country which has treated the United States unfairly on Trade negotiates a fair deal,0.039412,0.040051,UP,0.051801,0.0463,UP,0.030586,0.037116,UP
1021719098265362432,2018-07-24T11:29:50.306000+00:00,UNP,0,XLI,0.5,0,0,1,11,1,0.024326,0.042912,-0.001379,0.012098,0.039833,Tariffs are the greatest! Either a country which has treated the United States unfairly on Trade negotiates a fair deal,-0.024392,-0.023753,DOWN,0.012127,0.006626,NEUTRAL,0.017609,0.024139,UP
1021909900941815809,2018-07-25T00:08:01.209000+00:00,XLI,1,XLI,1.0,0,0,2,0,1,0.00419,0.007459,0.007596,0.007312,0.003394,The European Union is coming to Washington tomorrow to negotiate a deal on Trade. I have an idea for them. Both the U.S.,0.018226,0.008699,UP,0.026191,0.025871,UP,0.038477,0.038477,UP
1021909900941815809,2018-07-25T00:08:01.209000+00:00,BA,0,XLI/ITA,0.5,0,0,2,0,1,0.014154,0.003895,0.032003,0.010657,-0.000169,The European Union is coming to Washington tomorrow to negotiate a deal on Trade. I have an idea for them. Both the U.S.,0.012517,0.002991,NEUTRAL,0.025973,0.025653,UP,0.013598,0.013598,UP
1021909900941815809,2018-07-25T00:08:01.209000+00:00,CAT,0,XLI,0.5,0,0,2,0,1,0.012401,-0.000964,-0.017232,0.016041,-0.005029,The European Union is coming to Washington tomorrow to negotiate a deal on Trade. I have an idea for them. Both the U.S.,0.017971,0.008445,UP,0.033044,0.032724,UP,0.042029,0.042029,UP
1021909900941815809,2018-07-25T00:08:01.209000+00:00,GE,0,XLI,0.5,0,0,2,0,1,0.010007,-0.041636,-0.0741,0.023251,-0.0457,The European Union is coming to Washington tomorrow to negotiate a deal on Trade. I have an idea for them. Both the U.S.,-0.001525,-0.011051,NEUTRAL,-0.005331,-0.005651,NEUTRAL,0.03808,0.03808,UP
1021909900941815809,2018-07-25T00:08:01.209000+00:00,RTX,0,XLI/ITA,0.5,0,0,2,0,1,0.037643,0.027005,0.056508,0.011871,0.022941,The European Union is coming to Washington tomorrow to negotiate a deal on Trade. I have an idea for them. Both the U.S.,0.00891,-0.000616,NEUTRAL,0.007263,0.006943,NEUTRAL,0.016322,0.016322,UP
1021909900941815809,2018-07-25T00:08:01.209000+00:00,UNP,0,XLI,0.5,0,0,2,0,1,-0.016983,0.029872,-0.011935,0.011952,0.025807,The European Union is coming to Washington tomorrow to negotiate a deal on Trade. I have an idea for them. Both the U.S.,0.023979,0.014453,UP,0.041649,0.041329,UP,0.050974,0.050974,UP
1022074252999225344,2018-07-25T11:01:05.793000+00:00,XLI,1,XLI,1.0,0,0,2,11,1,0.00419,0.007459,0.007596,0.007312,0.003394,Every time I see a weak politician asking to stop Trade talks or the use of Tariffs to counter unfair Tariffs,0.018226,0.008699,UP,0.026191,0.025871,UP,0.038477,0.038477,UP
1022074252999225344,2018-07-25T11:01:05.793000+00:00,BA,0,XLI/ITA,0.5,0,0,2,11,1,0.014154,0.003895,0.032003,0.010657,-0.000169,Every time I see a weak politician asking to stop Trade talks or the use of Tariffs to counter unfair Tariffs,0.012517,0.002991,NEUTRAL,0.025973,0.025653,UP,0.013598,0.013598,UP
1022074252999225344,2018-07-25T11:01:05.793000+00:00,CAT,0,XLI,0.5,0,0,2,11,1,0.012401,-0.000964,-0.017232,0.016041,-0.005029,Every time I see a weak politician asking to stop Trade talks or the use of Tariffs to counter unfair Tariffs,0.017971,0.008445,UP,0.033044,0.032724,UP,0.042029,0.042029,UP
1022074252999225344,2018-07-25T11:01:05.793000+00:00,GE,0,XLI,0.5,0,0,2,11,1,0.010007,-0.041636,-0.0741,0.023251,-0.0457,Every time I see a weak politician asking to stop Trade talks or the use of Tariffs to counter unfair Tariffs,-0.001525,-0.011051,NEUTRAL,-0.005331,-0.005651,NEUTRAL,0.03808,0.03808,UP
1022074252999225344,2018-07-25T11:01:05.793000+00:00,RTX,0,XLI/ITA,0.5,0,0,2,11,1,0.037643,0.027005,0.056508,0.011871,0.022941,Every time I see a weak politician asking to stop Trade talks or the use of Tariffs to counter unfair Tariffs,0.00891,-0.000616,NEUTRAL,0.007263,0.006943,NEUTRAL,0.016322,0.016322,UP
1022074252999225344,2018-07-25T11:01:05.793000+00:00,UNP,0,XLI,0.5,0,0,2,11,1,-0.016983,0.029872,-0.011935,0.011952,0.025807,Every time I see a weak politician asking to stop Trade talks or the use of Tariffs to counter unfair Tariffs,0.023979,0.014453,UP,0.041649,0.041329,UP,0.050974,0.050974,UP
