post_id,tweet_date,entity,entity_name,match_tier,stance,stance_source,indices_used,sectors_used,peers_used,used_fallback,pre_vol,pre_ret_1,pre_ret_3,weekday,after_hours,text,raw_eod,abn_idx_eod,abn_sec_eod,abn_peer_eod,band_eod,label_eod,raw_2d,abn_idx_2d,abn_sec_2d,abn_peer_2d,band_2d,label_2d,raw_3d,abn_idx_3d,abn_sec_3d,abn_peer_3d,band_3d,label_3d,raw_1w,abn_idx_1w,abn_sec_1w,abn_peer_1w,band_1w,label_1w,raw_2w,abn_idx_2w,abn_sec_2w,abn_peer_2w,band_2w,label_2w,raw_3w,abn_idx_3w,abn_sec_3w,abn_peer_3w,band_3w,label_3w,raw_1mo,abn_idx_1mo,abn_sec_1mo,abn_peer_1mo,band_1mo,label_1mo,abn_sec_30m,label_30m,abn_sec_1h,label_1h
116482505797913052,2026-04-28,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0328,0.0642,0.0496,1,1,"Wow, that’s nice. I’ve always wanted to live in Buckingham Palace!!! I’ll talk to the King and Queen about this in a few minutes!!! President DJT",-0.0547,-0.0545,,,0.0164,NEUTRAL,-0.0537,-0.0533,,,0.0232,NEUTRAL,-0.0557,-0.0653,,,0.0284,NEUTRAL,-0.0506,-0.0593,,,0.0367,NEUTRAL,-0.0888,-0.1274,,,0.0519,NEUTRAL,-0.1465,-0.1842,,,0.0635,NEUTRAL,-0.1156,-0.1699,,,0.0752,NEUTRAL,,NEUTRAL,,NEUTRAL
116486959174837748,2026-04-29,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0376,-0.0794,-0.0011,2,1,Iran can’t get their act together. They don’t know how to sign a nonnuclear deal. They better get smart soon! President DJT,-0.0011,-0.0019,,,0.0188,NA,-0.0033,-0.014,,,0.0266,NA,0.0229,0.0093,,,0.0325,NA,0.0022,-0.0158,,,0.042,NA,-0.049,-0.0872,,,0.0594,NA,-0.1285,-0.1605,,,0.0728,NA,-0.0305,-0.0918,,,0.0861,NA,,NA,,NA
116490320065457761,2026-04-29,INTC,Intel,direct,positive,cache,SPY QQQ,SMH,NVDA AMD TSM AVGO,0,0.0608,0.121,0.1479,2,1,Intel Stock continues to rise. I’m very proud of that Company in that I am responsible for making the United States of America over 30 Billion Dollars in the last 90 days on that stock alone. There ar,-0.0117,-0.0163,-0.0157,-0.0118,0.0304,NEUTRAL,0.0421,0.0312,0.0319,0.0353,0.043,NEUTRAL,0.0019,-0.0061,-0.0022,0.0004,0.0526,NEUTRAL,0.1821,0.1458,0.0929,0.1429,0.068,UP,0.2583,0.2018,0.124,0.2179,0.0961,UP,0.2444,0.1898,0.1256,0.2073,0.1177,UP,0.1996,0.1155,0.0129,0.136,0.1393,NEUTRAL,-0.0312,NEUTRAL,-0.0259,NEUTRAL
116490493540315586,2026-04-29,AMZN,Amazon,direct,neutral,cache,SPY QQQ DIA,XLY,TSLA HD MCD NKE,0,0.0173,0.0129,-0.0036,2,1,"Robert Hardman has written an amazing book about the incredible life of the beloved and deeply respected Queen Elizabeth II. In his research, Robert discovers many interesting things about the Queen, ",-0.0297,-0.0366,-0.0284,-0.0451,0.0086,NEUTRAL,-0.018,-0.0279,-0.0191,-0.024,0.0122,NEUTRAL,-0.0041,-0.0085,0.0025,0.0183,0.015,NEUTRAL,0.0067,-0.023,-0.0049,0.0078,0.0193,NEUTRAL,-0.0111,-0.053,-0.013,0.0343,0.0273,NEUTRAL,-0.0299,-0.0727,-0.0251,-0.0133,0.0335,NEUTRAL,-0.0093,-0.079,-0.0293,-0.0256,0.0396,NEUTRAL,0.0714,NEUTRAL,-0.0174,NEUTRAL
116491559257751897,2026-04-30,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0349,0.0011,-0.0193,3,1,"“86” is a mob term for “kill him.” They say 86 him! 86 47 means “kill President Trump.”James Comey, who is a Dirty Cop, one of the worst, knows this full well! EIGHT MILES OUT, SIX FEET DOWN! Didn’t h",-0.0049,-0.0105,,,0.0174,NEUTRAL,0.0212,0.0128,,,0.0247,NEUTRAL,0.0005,-0.0042,,,0.0302,NEUTRAL,-0.0103,-0.0372,,,0.039,NEUTRAL,-0.0266,-0.0654,,,0.0551,NEUTRAL,-0.1234,-0.1607,,,0.0675,NEUTRAL,0.0125,-0.0461,,,0.0799,NEUTRAL,,NEUTRAL,,NEUTRAL
116493880308071365,2026-04-30,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0349,0.0011,-0.0193,3,1,"When is ABC Fake News Network firing seriously unfunny Jimmy Kimmel, who incompetently presides over one of the Lowest Rated shows on Television? People are angry. It better be soon!!! President DJT",-0.0049,-0.0105,,,0.0174,NEUTRAL,0.0212,0.0128,,,0.0247,NEUTRAL,0.0005,-0.0042,,,0.0302,NEUTRAL,-0.0103,-0.0372,,,0.039,NEUTRAL,-0.0266,-0.0654,,,0.0551,NEUTRAL,-0.1234,-0.1607,,,0.0675,NEUTRAL,0.0125,-0.0461,,,0.0799,NEUTRAL,,NEUTRAL,,NEUTRAL
116493939901285486,2026-04-30,DJT,Trump Media & Technology Group,direct,negative,cache,SPY,,,1,0.0349,0.0011,-0.0193,3,0,"The Chancellor of Germany should spend more time on ending the war with Russia/Ukraine (Where he has been totally ineffective!), and fixing his broken Country, especially Immigration and Energy, and l",0.0262,0.0271,,,0.0172,NA,0.0055,0.01,,,0.0244,NA,0.0055,0.002,,,0.0298,NA,-0.0142,-0.0285,,,0.0385,NA,-0.0219,-0.0592,,,0.0545,NA,-0.1311,-0.1609,,,0.0667,NA,0.035,-0.0167,,,0.0789,NA,,NA,,NA
116496713231472397,2026-05-01,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0344,-0.0022,-0.0804,4,1,"Great job by highly respected Navy Commander Kirk Lippold in interview with Jesse Watters on FoxNews. Very smart and insightful concerning Iran, and more. Thank you, Commander! President DJT",0.0262,0.0271,,,0.0172,NA,0.0055,0.01,,,0.0244,NA,0.0055,0.002,,,0.0298,NA,-0.0142,-0.0285,,,0.0385,NA,-0.0219,-0.0592,,,0.0545,NA,-0.1311,-0.1609,,,0.0667,NA,0.035,-0.0167,,,0.0789,NA,,NA,,NA
116514034239300873,2026-05-04,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0348,0.0262,0.0251,0,1,"TERMINATE THE FILIBUSTER, AND WIN!!! President DJT",-0.0171,-0.0142,,,0.0174,NA,-0.0171,-0.0222,,,0.0246,NA,-0.0278,-0.0469,,,0.0301,NA,-0.0459,-0.0703,,,0.0389,NA,-0.0737,-0.1002,,,0.055,NA,-0.1506,-0.1862,,,0.0674,NA,-0.0342,-0.089,,,0.0797,NA,,NA,,NA
116516271982832945,2026-05-04,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0348,0.0262,0.0251,0,1,"When a devastated (he was crying like a baby!) Van Jones of CNN came to me with a group of African American leaders, he had “DEAD” in getting Criminal Justice Reform approved in Congress. Van Jones an",-0.0171,-0.0142,,,0.0174,NA,-0.0171,-0.0222,,,0.0246,NA,-0.0278,-0.0469,,,0.0301,NA,-0.0459,-0.0703,,,0.0389,NA,-0.0737,-0.1002,,,0.055,NA,-0.1506,-0.1862,,,0.0674,NA,-0.0342,-0.089,,,0.0797,NA,,NA,,NA
116530619109975255,2026-05-07,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0334,-0.0109,-0.0309,3,1,"Chuck Devore, Army Intelligence, was fantastic tonight on Jesse Watters. Thank you Chuck!!! President DJT",-0.0055,-0.0008,,,0.0167,NEUTRAL,-0.0154,-0.0189,,,0.0236,NEUTRAL,-0.0265,-0.0322,,,0.0289,NEUTRAL,-0.0132,-0.0231,,,0.0373,NEUTRAL,-0.1114,-0.1198,,,0.0527,NEUTRAL,-0.0187,-0.0453,,,0.0646,NEUTRAL,-0.0882,-0.0916,,,0.0764,NEUTRAL,,NEUTRAL,,NEUTRAL
116530635363991354,2026-05-07,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0334,-0.0109,-0.0309,3,1,"Washington D.C. CRIME is at its lowest point in 30 years, plus! President DJT",-0.0055,-0.0008,,,0.0167,NEUTRAL,-0.0154,-0.0189,,,0.0236,NEUTRAL,-0.0265,-0.0322,,,0.0289,NEUTRAL,-0.0132,-0.0231,,,0.0373,NEUTRAL,-0.1114,-0.1198,,,0.0527,NEUTRAL,-0.0187,-0.0453,,,0.0646,NEUTRAL,-0.0882,-0.0916,,,0.0764,NEUTRAL,,NEUTRAL,,NEUTRAL
116530958523656778,2026-05-07,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0334,-0.0109,-0.0309,3,1,Wow. Study this Chart! President DJT,-0.0055,-0.0008,,,0.0167,NEUTRAL,-0.0154,-0.0189,,,0.0236,NEUTRAL,-0.0265,-0.0322,,,0.0289,NEUTRAL,-0.0132,-0.0231,,,0.0373,NEUTRAL,-0.1114,-0.1198,,,0.0527,NEUTRAL,-0.0187,-0.0453,,,0.0646,NEUTRAL,-0.0882,-0.0916,,,0.0764,NEUTRAL,,NEUTRAL,,NEUTRAL
116532960075277957,2026-05-07,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0334,-0.0109,-0.0309,3,1,"A highly accurate depiction of the Sleepy Joe Biden Administration. Tremendous damage done but, WE’RE BACK!!! President DJT",-0.0055,-0.0008,,,0.0167,NEUTRAL,-0.0154,-0.0189,,,0.0236,NEUTRAL,-0.0265,-0.0322,,,0.0289,NEUTRAL,-0.0132,-0.0231,,,0.0373,NEUTRAL,-0.1114,-0.1198,,,0.0527,NEUTRAL,-0.0187,-0.0453,,,0.0646,NEUTRAL,-0.0882,-0.0916,,,0.0764,NEUTRAL,,NEUTRAL,,NEUTRAL
116533234584336287,2026-05-07,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0334,-0.0109,-0.0309,3,1,The Real Deal - GOLD - At Doral in Miami. Put there by great American Patriots!!! President DJT,-0.0055,-0.0008,,,0.0167,NA,-0.0154,-0.0189,,,0.0236,NA,-0.0265,-0.0322,,,0.0289,NA,-0.0132,-0.0231,,,0.0373,NA,-0.1114,-0.1198,,,0.0527,NA,-0.0187,-0.0453,,,0.0646,NA,-0.0882,-0.0916,,,0.0764,NA,,NA,,NA
116533436964740040,2026-05-07,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0334,-0.0109,-0.0309,3,1,"This lunatic, Hakeem “Low IQ” Jeffries, should be charged with INCITING VIOLENCE! The Radical Left Democrats actually want to Destroy our Country. President DJT",-0.0055,-0.0008,,,0.0167,NEUTRAL,-0.0154,-0.0189,,,0.0236,NEUTRAL,-0.0265,-0.0322,,,0.0289,NEUTRAL,-0.0132,-0.0231,,,0.0373,NEUTRAL,-0.1114,-0.1198,,,0.0527,NEUTRAL,-0.0187,-0.0453,,,0.0646,NEUTRAL,-0.0882,-0.0916,,,0.0764,NEUTRAL,,NEUTRAL,,NEUTRAL
116538296068946492,2026-05-08,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0327,-0.0088,-0.0196,4,1,June 14th. Biggest ever!!! DJT,-0.0127,-0.0164,,,0.0163,NEUTRAL,-0.0238,-0.0297,,,0.0231,NEUTRAL,-0.0348,-0.0392,,,0.0283,NEUTRAL,-0.0105,-0.0285,,,0.0365,NEUTRAL,-0.1211,-0.1317,,,0.0517,NEUTRAL,0.0293,-0.0,,,0.0633,NEUTRAL,-0.0989,-0.1048,,,0.0749,NEUTRAL,,NEUTRAL,,NEUTRAL
116539515540417858,2026-05-08,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0327,-0.0088,-0.0196,4,0,Bryson DeChambeau and Gary Player doing 50 Push Ups at the White House for the reinstatement of the Presidential Fitness Test! President DJT,0.0057,0.0018,,,0.0163,NEUTRAL,-0.0057,-0.008,,,0.023,NEUTRAL,0.0194,0.0114,,,0.0282,NEUTRAL,-0.0125,-0.0162,,,0.0364,NEUTRAL,-0.0945,-0.107,,,0.0515,NEUTRAL,0.0786,0.0486,,,0.063,NEUTRAL,-0.0706,-0.0714,,,0.0746,NEUTRAL,,NEUTRAL,,NEUTRAL
116539519628279146,2026-05-08,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0327,-0.0088,-0.0196,4,0,Amazing — Bryson doing 30 Pull Ups at the White House for the reinstatement of the Presidential Fitness Test! President DJT,0.0057,0.0018,,,0.0163,NEUTRAL,-0.0057,-0.008,,,0.023,NEUTRAL,0.0194,0.0114,,,0.0282,NEUTRAL,-0.0125,-0.0162,,,0.0364,NEUTRAL,-0.0945,-0.107,,,0.0515,NEUTRAL,0.0786,0.0486,,,0.063,NEUTRAL,-0.0706,-0.0714,,,0.0746,NEUTRAL,,NEUTRAL,,NEUTRAL
116559887253123676,2026-05-12,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0321,-0.0112,-0.0297,1,1,"The Failing New York Times, which is one of the worst newspapers anywhere in the World, and is losing subscribers on an hourly basis, is now at it again. Just like they covered my Landslide 2024 Presi",-0.0113,-0.0131,,,0.0161,NA,0.0136,0.0062,,,0.0227,NA,0.0136,-0.0017,,,0.0278,NA,-0.0634,-0.0658,,,0.0359,NA,-0.0623,-0.0809,,,0.0508,NA,0.0238,-0.007,,,0.0622,NA,-0.1178,-0.1022,,,0.0736,NA,,NA,,NA
116561201966385448,2026-05-12,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0321,-0.0112,-0.0297,1,1,"The Failing New York Times, which is one of the worst newspapers anywhere in the World, and is losing subscribers on an hourly basis, is now at it again. Just like they covered my Landslide 2024 Presi",-0.0113,-0.0131,,,0.0161,NA,0.0136,0.0062,,,0.0227,NA,0.0136,-0.0017,,,0.0278,NA,-0.0634,-0.0658,,,0.0359,NA,-0.0623,-0.0809,,,0.0508,NA,0.0238,-0.007,,,0.0622,NA,-0.1178,-0.1022,,,0.0736,NA,,NA,,NA
116561460158049642,2026-05-12,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0321,-0.0112,-0.0297,1,1,"No Republican has ever spoken to me about Cuba, which is a failed country and only heading in one direction - down! Cuba is asking for help, and we are going to talk!!! In the meantime, I’m off to Chi",-0.0113,-0.0131,,,0.0161,NEUTRAL,0.0136,0.0062,,,0.0227,NEUTRAL,0.0136,-0.0017,,,0.0278,NEUTRAL,-0.0634,-0.0658,,,0.0359,NEUTRAL,-0.0623,-0.0809,,,0.0508,NEUTRAL,0.0238,-0.007,,,0.0622,NEUTRAL,-0.1178,-0.1022,,,0.0736,NEUTRAL,,NEUTRAL,,NEUTRAL
116565066757116256,2026-05-13,GS,Goldman Sachs,direct,positive,cache,SPY DIA,XLF,JPM BAC WFC MS,0,0.0146,0.0011,0.0216,2,1,"CNBC incorrectly reported that the Great Jensen Huang, of Nvidia, was not invited to the incredible gathering of the World's Greatest Businessmen/women proudly going to China. In actuality, Jensen is ",0.0144,0.0108,0.0174,0.0219,0.0073,UP,0.0288,0.0176,0.0259,0.0351,0.0104,UP,0.007,0.0071,0.0078,0.0178,0.0127,NEUTRAL,-0.0139,-0.0088,-0.0131,-0.0136,0.0164,NEUTRAL,0.058,0.0388,0.0525,0.0374,0.0232,UP,0.1053,0.0822,0.1106,0.0545,0.0284,UP,0.0996,0.0865,0.0707,-0.0065,0.0336,NEUTRAL,0.264,UP,0.0167,UP
116565066757116256,2026-05-13,AAPL,Apple,direct,positive,cache,SPY QQQ DIA,XLK,MSFT NVDA AMD AVGO,0,0.016,0.0072,0.0266,2,1,"CNBC incorrectly reported that the Great Jensen Huang, of Nvidia, was not invited to the incredible gathering of the World's Greatest Businessmen/women proudly going to China. In actuality, Jensen is ",0.0183,0.0137,0.0207,0.0151,0.008,UP,0.016,0.0039,0.0035,-0.0157,0.0113,NEUTRAL,0.0229,0.0234,0.0286,0.0108,0.0138,NEUTRAL,0.0186,0.026,0.0414,0.0339,0.0179,UP,0.0591,0.0372,0.0187,0.039,0.0252,NEUTRAL,0.0571,0.0256,-0.0499,-0.0502,0.0309,NEUTRAL,0.0073,-0.0048,-0.0263,0.0585,0.0366,NEUTRAL,-0.0366,NEUTRAL,-0.0008,NEUTRAL
116565066757116256,2026-05-13,NVDA,NVIDIA,direct,positive,cache,SPY QQQ DIA,XLK SMH,AAPL MSFT AMD AVGO INTC TSM,0,0.0233,0.0061,0.0439,2,1,"CNBC incorrectly reported that the Great Jensen Huang, of Nvidia, was not invited to the incredible gathering of the World's Greatest Businessmen/women proudly going to China. In actuality, Jensen is ",0.004,-0.0006,0.0046,0.0009,0.0117,NEUTRAL,0.0481,0.0359,0.0361,0.0323,0.0165,UP,0.0017,0.0022,0.0181,-0.0172,0.0202,NEUTRAL,-0.0192,-0.0118,0.0165,-0.0064,0.0261,NEUTRAL,-0.0548,-0.0768,-0.0957,-0.0972,0.0369,NEUTRAL,-0.0453,-0.0768,-0.1565,-0.1246,0.0452,NEUTRAL,-0.0881,-0.1002,-0.1378,-0.0769,0.0534,NEUTRAL,0.0702,UP,0.0034,UP
116565066757116256,2026-05-13,BA,Boeing,direct,positive,cache,SPY DIA,XLI ITA,CAT GE RTX UNP LMT NOC GD,0,0.0206,-0.0056,0.0253,2,1,"CNBC incorrectly reported that the Great Jensen Huang, of Nvidia, was not invited to the incredible gathering of the World's Greatest Businessmen/women proudly going to China. In actuality, Jensen is ",0.0142,0.0106,0.0144,0.0185,0.0103,UP,-0.0338,-0.0451,-0.0334,-0.0242,0.0146,NEUTRAL,-0.0706,-0.0705,-0.0452,-0.0441,0.0178,NEUTRAL,-0.0937,-0.0885,-0.063,-0.0826,0.023,NEUTRAL,-0.0545,-0.0737,-0.0669,-0.052,0.0326,NEUTRAL,-0.1123,-0.1355,-0.1115,-0.1018,0.0399,NEUTRAL,-0.0658,-0.0789,-0.0929,-0.1063,0.0472,NEUTRAL,0.0483,UP,0.0126,UP
116577975964537452,2026-05-15,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0301,0.0,0.0136,4,1,"This is a statue, now standing at Doral, that was commissioned by a large group of political supporters who just wanted a statue of yours truly. I very much appreciate their support, and all that they",-0.0137,-0.0101,,,0.0151,NEUTRAL,-0.0592,-0.0549,,,0.0213,NEUTRAL,-0.0899,-0.079,,,0.0261,NEUTRAL,-0.0956,-0.0968,,,0.0337,NEUTRAL,0.0592,0.0394,,,0.0476,NEUTRAL,-0.0592,-0.0534,,,0.0583,NEUTRAL,-0.0398,-0.0574,,,0.069,NEUTRAL,,NEUTRAL,,NEUTRAL
116584623668841124,2026-05-16,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0287,-0.0313,-0.0069,5,1,No games!!! Watch what’s next on your favorite subject! President DJT,-0.0428,-0.0412,,,0.0144,NEUTRAL,-0.0741,-0.0658,,,0.0203,NEUTRAL,-0.0671,-0.069,,,0.0249,NEUTRAL,-0.0799,-0.0877,,,0.0321,NEUTRAL,0.0961,0.0708,,,0.0454,NEUTRAL,-0.0567,-0.0559,,,0.0556,NEUTRAL,-0.0556,-0.0697,,,0.0658,NEUTRAL,,NEUTRAL,,NEUTRAL
116584999440204144,2026-05-16,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0287,-0.0313,-0.0069,5,1,RT: https://truthsocial.com/users/realDonaldTrump/statuses/116584998513616323This is so cool. Watch! President DJT,-0.0428,-0.0412,,,0.0144,NEUTRAL,-0.0741,-0.0658,,,0.0203,NEUTRAL,-0.0671,-0.069,,,0.0249,NEUTRAL,-0.0799,-0.0877,,,0.0321,NEUTRAL,0.0961,0.0708,,,0.0454,NEUTRAL,-0.0567,-0.0559,,,0.0556,NEUTRAL,-0.0556,-0.0697,,,0.0658,NEUTRAL,,NEUTRAL,,NEUTRAL
116589795851243755,2026-05-17,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0287,-0.0313,-0.0069,6,1,"Bad Congressman Tom Massie voted against Tax Cuts, the Border Wall, our Military and Law Enforcement. Actually, he voted against almost everything that is good. The Worst Republican Congressman in His",-0.0428,-0.0412,,,0.0144,NEUTRAL,-0.0741,-0.0658,,,0.0203,NEUTRAL,-0.0671,-0.069,,,0.0249,NEUTRAL,-0.0799,-0.0877,,,0.0321,NEUTRAL,0.0961,0.0708,,,0.0454,NEUTRAL,-0.0567,-0.0559,,,0.0556,NEUTRAL,-0.0556,-0.0697,,,0.0658,NEUTRAL,,NEUTRAL,,NEUTRAL
116589922190393582,2026-05-17,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0287,-0.0313,-0.0069,6,1,"I HOPE EVERYBODY AT REDEDICATE 250 IS HAVING A GOOD TIME. IF THERE IS ANYTHING I CAN DO TO HELP, JUST HAVE OUR BEAUTIFUL, BOTH INSIDE AND OUT, RACHAEL C.D., GIVE ME A CALL. I’M BACK FROM CHINA!!! Pres",-0.0428,-0.0412,,,0.0144,NEUTRAL,-0.0741,-0.0658,,,0.0203,NEUTRAL,-0.0671,-0.069,,,0.0249,NEUTRAL,-0.0799,-0.0877,,,0.0321,NEUTRAL,0.0961,0.0708,,,0.0454,NEUTRAL,-0.0567,-0.0559,,,0.0556,NEUTRAL,-0.0556,-0.0697,,,0.0658,NEUTRAL,,NEUTRAL,,NEUTRAL
116590914302000241,2026-05-17,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0287,-0.0313,-0.0069,6,1,"For Iran, the Clock is Ticking, and they better get moving, FAST, or there won’t be anything left of them. TIME IS OF THE ESSENCE! President DJT",-0.0428,-0.0412,,,0.0144,NEUTRAL,-0.0741,-0.0658,,,0.0203,NEUTRAL,-0.0671,-0.069,,,0.0249,NEUTRAL,-0.0799,-0.0877,,,0.0321,NEUTRAL,0.0961,0.0708,,,0.0454,NEUTRAL,-0.0567,-0.0559,,,0.0556,NEUTRAL,-0.0556,-0.0697,,,0.0658,NEUTRAL,,NEUTRAL,,NEUTRAL
116596094940250402,2026-05-18,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0287,-0.0313,-0.0069,0,0,"If Iran surrenders, admits their Navy is gone and resting at the bottom of the sea, and their Air Force is no longer with us, and if their entire Military walks out of Tehran, weapons dropped and hand",-0.0232,-0.0218,,,0.0149,NA,-0.0159,-0.0247,,,0.0211,NA,-0.0293,-0.0401,,,0.0259,NA,0.011,-0.0105,,,0.0334,NA,0.1038,0.07,,,0.0473,NA,-0.0037,-0.0068,,,0.0579,NA,-0.011,-0.0194,,,0.0685,NA,,NA,,NA
116615755510809391,2026-05-22,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0288,-0.0136,-0.0387,4,1,Have it!!! Great. President DJT,0.0,0.0008,,,0.0144,NA,0.0415,0.0357,,,0.0204,NA,0.078,0.0723,,,0.025,NA,0.1711,0.1573,,,0.0322,NA,0.0403,0.0519,,,0.0456,NA,-0.0189,-0.0129,,,0.0558,NA,-0.0088,0.0056,,,0.066,NA,,NA,,NA
116618310463377683,2026-05-22,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0288,-0.0136,-0.0387,4,1,Glenn Jacobs has a BIG political future in Tennessee - A great guy!!! President DJT,0.0,0.0008,,,0.0144,NA,0.0415,0.0357,,,0.0204,NA,0.078,0.0723,,,0.025,NA,0.1711,0.1573,,,0.0322,NA,0.0403,0.0519,,,0.0456,NA,-0.0189,-0.0129,,,0.0558,NA,-0.0088,0.0056,,,0.066,NA,,NA,,NA
116618410517308849,2026-05-22,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0288,-0.0136,-0.0387,4,1,"People don’t remember that Thom Tillis, the weak and ineffective Senator from the Great State of North Carolina, a State I won, including primaries, 6 consecutive times, didn’t have the courage to fig",0.0,0.0008,,,0.0144,NA,0.0415,0.0357,,,0.0204,NA,0.078,0.0723,,,0.025,NA,0.1711,0.1573,,,0.0322,NA,0.0403,0.0519,,,0.0456,NA,-0.0189,-0.0129,,,0.0558,NA,-0.0088,0.0056,,,0.066,NA,,NA,,NA
116618545735076530,2026-05-22,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0288,-0.0136,-0.0387,4,0,"I gave up a lot of money in allowing the just announced Anti-Weaponization Fund to go forward. I could have settled my case, including the illegal release of my Tax Returns and the equally illegal BRE",0.0337,0.0329,,,0.0141,NEUTRAL,0.0699,0.0693,,,0.02,NEUTRAL,0.1111,0.105,,,0.0245,NEUTRAL,0.1823,0.1709,,,0.0316,NEUTRAL,0.0175,0.0319,,,0.0446,NEUTRAL,0.0537,0.0473,,,0.0547,NEUTRAL,-0.0612,-0.0413,,,0.0647,NEUTRAL,,NEUTRAL,,NEUTRAL
116627078084596411,2026-05-24,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0282,0.0,-0.0062,6,1,"The Democrats just released an “Autopsy” of their 2024 Presidential Campaign, typos and all, but they refused to discuss two very important words, BAD POLICY. The candidates, Sleepy Joe and then, Kama",0.0337,0.0329,,,0.0141,NEUTRAL,0.0699,0.0693,,,0.02,NEUTRAL,0.1111,0.105,,,0.0245,NEUTRAL,0.1823,0.1709,,,0.0316,NEUTRAL,0.0175,0.0319,,,0.0446,NEUTRAL,0.0537,0.0473,,,0.0547,NEUTRAL,-0.0612,-0.0413,,,0.0647,NEUTRAL,,NEUTRAL,,NEUTRAL
116629446282651415,2026-05-24,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0282,0.0,-0.0062,6,1,This is a bad (Sick!) group of people. Very destructive to our great Nation. Caused tremendous damage through Weaponization! President DJT,0.0337,0.0329,,,0.0141,NA,0.0699,0.0693,,,0.02,NA,0.1111,0.105,,,0.0245,NA,0.1823,0.1709,,,0.0316,NA,0.0175,0.0319,,,0.0446,NA,0.0537,0.0473,,,0.0547,NA,-0.0612,-0.0413,,,0.0647,NA,,NA,,NA
116629885537147552,2026-05-24,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0282,0.0,-0.0062,6,1,The Dumocrats don’t want to allow FISHING. Fighting us in Court. Bad for the environment. Amazing! President DJT,0.0337,0.0329,,,0.0141,NEUTRAL,0.0699,0.0693,,,0.02,NEUTRAL,0.1111,0.105,,,0.0245,NEUTRAL,0.1823,0.1709,,,0.0316,NEUTRAL,0.0175,0.0319,,,0.0446,NEUTRAL,0.0537,0.0473,,,0.0547,NEUTRAL,-0.0612,-0.0413,,,0.0647,NEUTRAL,,NEUTRAL,,NEUTRAL
116630919376298273,2026-05-24,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0282,0.0,-0.0062,6,1,"If I make a deal with Iran, it will be a good and proper one, not like the one made by Obama, which gave Iran massive amounts of CASH, and a clear and open path to a Nuclear Weapon. Our deal is the ex",0.0337,0.0329,,,0.0141,NA,0.0699,0.0693,,,0.02,NA,0.1111,0.105,,,0.0245,NA,0.1823,0.1709,,,0.0316,NA,0.0175,0.0319,,,0.0446,NA,0.0537,0.0473,,,0.0547,NA,-0.0612,-0.0413,,,0.0647,NA,,NA,,NA
116632780751574963,2026-05-25,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0282,0.0,-0.0062,0,1,The voice and genius of the great Dana White (UFC!). Thank you Dana! President DJT,0.0337,0.0329,,,0.0141,NA,0.0699,0.0693,,,0.02,NA,0.1111,0.105,,,0.0245,NA,0.1823,0.1709,,,0.0316,NA,0.0175,0.0319,,,0.0446,NA,0.0537,0.0473,,,0.0547,NA,-0.0612,-0.0413,,,0.0647,NA,,NA,,NA
